SupplyChainId,Category,SubCategory,ProductId,ProductName,Description,Price,Quantity,ShippingCost,DeliveryTime,SellerId,SellerName,SellerCountry,SellerRating,SellerFeedback,OrderNumber,OrderId,OrderStatus,OrderDate,CustomerId
123,Automotive,Beverages,120,Tires,Spiderman Action Figure,15,4,7,3,172,Jane Doe,US,4.9,80,15,12364,Cancelled,########,359
142,Furniture,Board Games,118,Tires,HP Color LaserJet Printer,5.99,1,15,1,173,Sophia Doe,Australia,4.9,95,17,12358,Shipped,########,352
132,Sports,Living Room,103,Monopoly,Apple iPhone 11 64GB,90,1,6,1,157,Sophia Doe,UK,4.9,98,18,12360,Delivered,########,361
136,Office,Athletic Wear,103,Diamond Necklace,50 inch LED 4K Ultra HD TV,11.99,2,6,3,174,Sophia Doe,Brazil,4.7,98,3,12346,Cancelled,########,350
127,Sports,Supplements,118,Foundation,Harry Potter and the Sorcerer's Stone,599,2,5,1,176,James Doe,Indonesia,4.9,90,16,12348,Delivered,########,353
127,Toys,Supplements,107,Waffle Maker,90 Degree By Reflex Yoga Pants,2199,3,6,1,164,Isabella Doe,South Africa,4.9,75,2,12356,Cancelled,########,358
135,Electronics,Dolls,111,Yoga Pants,Optimum Nutrition Protein Powder,11.99,2,5,3,172,James Doe,Canada,4.8,90,8,12348,Cancelled,########,352
132,Health,Supplements,103,Soda,Dewalt 18 Volt Drill,99.99,1,6,1,162,Oliver Doe,India,4.9,90,1,12346,Shipped,########,356
123,Outdoors,Televisions,104,Yoga Pants,1 Carat Diamond Necklace,50,4,5,2,174,David Doe,Canada,4.9,90,5,12356,Returned,########,359
142,Appliances,Parts,108,Sony Bravia,Spiderman Action Figure,799,4,6,1,157,Emily Doe,Canada,4.9,90,20,12350,Cancelled,########,353
140,Kitchen,Running Shoes,119,Tent,Harry Potter and the Sorcerer's Stone,50,3,8,1,174,Ava Doe,UK,4.9,98,13,12359,Shipped,########,363
129,Appliances,Dolls,101,Yoga Pants,Pepsi 12 Pack,599,1,6,1,172,Oliver Doe,Indonesia,4.7,98,5,12352,Shipped,########,346
130,Toys,Running Shoes,101,Coffee Maker,Ashley Furniture Sofa,80,2,7,3,175,James Doe,UK,4.9,85,18,12349,Cancelled,########,363
134,Electronics,Camping,120,Coffee Maker,Pepsi 12 Pack,11.99,1,7,1,175,Elizabeth Doe,UK,4.9,75,18,12354,Cancelled,########,347
134,Health,Living Room,119,iPhone 11,Keurig K-Cup Coffee Maker,19.99,3,8,2,169,Jack Doe,South Africa,4.9,80,1,12357,Shipped,########,358
123,Books,Board Games,109,Sofa,50 inch LED 4K Ultra HD TV,400,3,6,2,169,Oliver Doe,US,4.9,90,13,12356,Delivered,########,362
123,Outdoors,Necklaces,108,Diamond Necklace,Apple iPhone 11 64GB,100,2,5,1,167,Elizabeth Doe,Australia,4.9,75,8,12351,Cancelled,########,358
132,Books,Dolls,119,Harry Potter,Harry Potter and the Sorcerer's Stone,15,1,8,1,165,James Doe,Indonesia,4.9,80,14,12354,Returned,########,364
126,Books,Bottoms,119,Coffee Maker,Apple iPhone 11 64GB,120,3,10,2,167,Oliver Doe,Australia,4.7,85,1,12361,Delivered,########,352
140,Electronics,Televisions,118,Tent,Spiderman Action Figure,25,1,6,3,172,Noah Doe,Russia,4.9,90,13,12348,Returned,########,359
139,Jewelry,Televisions,118,Tires,Nike Pegasus 36 Running Shoes,400,3,5,2,167,Ava Doe,Mexico,4.9,75,17,12359,Shipped,########,364
142,Appliances,Running Shoes,107,Diamond Necklace,Levis 511 Slim Fit Jeans,25,4,5,1,157,Emma Doe,US,4.9,90,20,12351,Shipped,########,358
127,Grocery,Camping,111,Spiderman,Keurig K-Cup Coffee Maker,400,1,7,2,165,Mia Doe,Indonesia,4.9,75,9,12348,Cancelled,########,352
128,Health,Phones,119,Printer,Harry Potter and the Sorcerer's Stone,80,4,5,1,169,Elizabeth Doe,Indonesia,4.9,95,14,12351,Cancelled,########,350
130,Appliances,Action Figures,110,Printer,Michelin Primacy Tires,45,2,10,3,166,Emily Doe,Germany,4.9,80,14,12361,Shipped,########,364
123,Electronics,Action Figures,104,Barbie,Optimum Nutrition Protein Powder,19.99,2,10,1,172,James Doe,Japan,4.8,90,13,12348,Cancelled,########,359
123,Automotive,Dolls,118,Coffee Maker,Apple iPhone 11 64GB,120,3,5,3,166,Tom Doe,UK,4.9,95,19,12355,Returned,########,348
141,Shoes,Athletic Wear,115,Diamond Necklace,Coleman 4 Person Tent,99.99,1,6,3,157,Isabella Doe,UK,4.8,80,19,12361,Delivered,########,356
137,Electronics,Office Supplies,115,Diamond Necklace,1 Carat Diamond Necklace,45,2,10,3,158,Tom Doe,Mexico,4.7,85,10,12351,Shipped,########,347
124,Jewelry,Phones,116,Yoga Pants,Ashley Furniture Sofa,15,1,6,3,161,Noah Doe,Korea,4.9,98,1,12355,Cancelled,########,347
141,Furniture,Appliances,105,Coffee Maker,Dewalt 18 Volt Drill,50,2,5,3,160,Mark Doe,Italy,4.9,95,6,12350,Delivered,########,352
129,Games,Appliances,114,Tent,Michelin Primacy Tires,25,1,10,2,171,Oliver Doe,Australia,4.8,95,7,12354,Cancelled,########,353
129,Outdoors,Parts,103,Soda,Optimum Nutrition Protein Powder,11.99,2,8,2,159,Isabella Doe,Brazil,4.9,98,12,12356,Delivered,########,355
138,Games,Phones,103,Yoga Pants,Hasbro Monopoly Game,150,2,6,3,165,Jane Doe,Korea,4.9,80,20,12354,Shipped,########,349
137,Shoes,Board Games,104,Yoga Pants,Spiderman Action Figure,19,2,10,2,173,John Doe,Brazil,4.9,90,4,12353,Cancelled,########,364
130,Beauty,Action Figures,115,iPhone 11,90 Degree By Reflex Yoga Pants,100,2,8,2,169,Tom Doe,India,4.9,80,13,12361,Cancelled,########,353
139,Toys,Televisions,111,Waffle Maker,Michelin Primacy Tires,45,3,7,2,162,Tom Doe,Japan,4.9,95,9,12358,Returned,########,359
135,Office,Fiction,103,Monopoly,Spiderman Action Figure,120,3,5,3,167,Mia Doe,China,4.9,90,18,12346,Shipped,########,352
141,Toys,Board Games,108,Jeans,Levis 511 Slim Fit Jeans,2199,3,7,3,172,John Doe,UK,4.8,90,17,12360,Returned,########,352
124,Grocery,Dolls,117,Spiderman,Cuisinart Belgian Waffle Maker,25,1,6,1,176,Mark Doe,Korea,4.9,90,8,12358,Shipped,########,359
123,Health,Necklaces,114,Foundation,HP Color LaserJet Printer,5.99,2,6,2,162,Mia Doe,Italy,4.9,95,19,12360,Cancelled,########,364
130,Grocery,Office Supplies,105,Jeans,HP Color LaserJet Printer,799,3,5,3,168,Jane Doe,Mexico,4.9,95,11,12346,Delivered,########,351
142,Toys,Camping,107,Spiderman,1 Carat Diamond Necklace,25,3,10,2,174,Sophia Doe,Spain,4.8,80,10,12345,Returned,########,359
134,Electronics,Parts,108,Spiderman,Hasbro Monopoly Game,599,1,5,1,175,Elizabeth Doe,Mexico,4.8,85,8,12351,Delivered,########,354
136,Books,Phones,116,Yoga Pants,Michelin Primacy Tires,11.99,1,5,1,163,James Doe,France,4.8,98,12,12354,Shipped,########,349
123,Sports,Bottoms,111,Tent,Levis 511 Slim Fit Jeans,15,3,7,1,163,Sarah Doe,UK,4.9,90,4,12354,Cancelled,########,353
139,Games,Running Shoes,113,Diamond Necklace,50 inch LED 4K Ultra HD TV,50,1,10,2,176,Sarah Doe,UK,4.8,80,4,12353,Cancelled,########,351
133,Outdoors,Office Supplies,104,Nike Pegasus,HP Color LaserJet Printer,50,4,7,3,166,Olivia Doe,Australia,4.9,85,17,12347,Returned,########,357
131,Jewelry,Beverages,120,Drill,Levis 511 Slim Fit Jeans,35,1,8,2,174,Mark Doe,Mexico,4.9,80,10,12360,Delivered,########,346
128,Shoes,Fiction,120,Jeans,Levis 511 Slim Fit Jeans,99.99,1,7,3,162,John Doe,Spain,4.8,95,12,12349,Cancelled,########,350
138,Books,Makeup,109,Monopoly,Levis 511 Slim Fit Jeans,120,4,7,1,170,William Doe,Indonesia,4.9,75,16,12361,Returned,########,357
128,Books,Action Figures,110,iPhone 11,1 Carat Diamond Necklace,2199,1,5,3,168,James Doe,Japan,4.9,85,19,12360,Returned,########,359
126,Shoes,Necklaces,108,Nike Pegasus,HP Color LaserJet Printer,400,1,6,3,157,Jane Doe,Australia,4.7,90,10,12358,Returned,########,360
138,Toys,Supplements,103,Spiderman,Keurig K-Cup Coffee Maker,45,2,6,2,175,Mia Doe,US,4.9,90,9,12353,Shipped,########,362
140,Electronics,Action Figures,101,Tires,Keurig K-Cup Coffee Maker,5.99,3,15,3,169,Oliver Doe,UK,4.9,85,13,12345,Delivered,########,357
136,Electronics,Action Figures,103,Coffee Maker,Optimum Nutrition Protein Powder,5.99,1,5,3,167,William Doe,Israel,4.8,75,10,12350,Shipped,########,346
123,Office,Camping,116,Harry Potter,Apple iPhone 11 64GB,150,3,5,1,161,James Doe,Canada,4.8,95,18,12361,Shipped,########,347
134,Sports,Dolls,109,Protein Powder,Michelin Primacy Tires,19,1,8,3,172,James Doe,Germany,4.8,75,20,12347,Cancelled,########,345
124,Electronics,Small Appliances,116,Printer,90 Degree By Reflex Yoga Pants,5.99,4,10,3,166,Jane Doe,UK,4.9,90,16,12352,Shipped,########,357
127,Health,Fiction,101,Coffee Maker,Coleman 4 Person Tent,80,4,5,3,170,Jane Doe,Australia,4.9,85,14,12364,Cancelled,########,347
126,Sports,Office Supplies,106,Sony Bravia,Dewalt 18 Volt Drill,2199,3,8,2,160,Mark Doe,Russia,4.9,90,17,12358,Cancelled,########,363
132,Automotive,Necklaces,112,Yoga Pants,Keurig K-Cup Coffee Maker,11.99,4,8,3,169,Olivia Doe,Indonesia,4.9,98,17,12364,Cancelled,########,362
142,Outdoors,Supplements,117,Tires,Michelin Primacy Tires,25,1,8,3,175,James Doe,Russia,4.8,95,8,12351,Delivered,########,360
129,Office,Phones,117,Waffle Maker,Spiderman Action Figure,2199,1,8,3,175,Isabella Doe,UK,4.9,95,11,12351,Shipped,########,350
137,Office,Athletic Wear,114,Nike Pegasus,Spiderman Action Figure,35,4,7,1,172,John Doe,France,4.9,80,7,12346,Shipped,########,346
123,Clothing,Athletic Wear,118,Nike Pegasus,Loreal True Match Foundation,799,3,8,1,161,Jane Doe,Germany,4.9,95,13,12359,Cancelled,########,350
141,Kitchen,Dolls,106,Sofa,Cuisinart Belgian Waffle Maker,35,3,10,1,176,Tom Doe,Russia,4.8,90,14,12363,Returned,########,354
128,Grocery,Camping,102,Diamond Necklace,Ashley Furniture Sofa,799,2,10,3,166,Ava Doe,Canada,4.9,95,8,12362,Cancelled,########,358
133,Home Improvement,Athletic Wear,102,Nike Pegasus,Keurig K-Cup Coffee Maker,2199,1,10,1,163,Elizabeth Doe,Korea,4.9,75,14,12356,Returned,########,345
139,Automotive,Supplements,119,Printer,Pepsi 12 Pack,45,2,8,2,164,Olivia Doe,Israel,4.9,98,11,12349,Delivered,########,349
132,Electronics,Appliances,107,Spiderman,HP Color LaserJet Printer,90,1,5,2,166,Olivia Doe,Korea,4.9,85,13,12353,Delivered,########,357
138,Books,Necklaces,108,Coffee Maker,Spiderman Action Figure,99.99,3,5,1,164,Sarah Doe,UK,4.9,90,7,12349,Returned,########,345
135,Office,Office Supplies,116,Spiderman,Spiderman Action Figure,19,1,5,1,167,Jane Doe,Indonesia,4.7,90,4,12358,Delivered,########,347
136,Toys,Necklaces,114,Waffle Maker,Loreal True Match Foundation,19.99,3,8,1,173,Oliver Doe,UK,4.9,90,9,12352,Delivered,########,356
123,Jewelry,Tools,108,Tent,Barbie Dreamhouse Playset,45,3,10,3,160,Isabella Doe,Canada,4.9,95,4,12347,Cancelled,########,347
141,Shoes,Fiction,115,Sofa,Nike Pegasus 36 Running Shoes,90,1,5,1,166,Olivia Doe,Italy,4.9,80,11,12348,Cancelled,########,348
134,Toys,Office Supplies,118,Monopoly,Keurig K-Cup Coffee Maker,599,1,6,2,167,John Doe,India,4.8,98,3,12352,Returned,########,359
136,Sports,Living Room,108,Yoga Pants,Nike Pegasus 36 Running Shoes,150,4,10,3,161,Ava Doe,Canada,4.9,95,19,12362,Shipped,########,359
131,Games,Phones,109,Protein Powder,Nike Pegasus 36 Running Shoes,25,4,5,1,167,Noah Doe,Mexico,4.9,90,19,12361,Delivered,########,349
130,Sports,Televisions,115,Printer,Spiderman Action Figure,150,2,7,1,171,James Doe,Indonesia,4.9,90,15,12361,Cancelled,########,348
136,Jewelry,Parts,116,Sony Bravia,Barbie Dreamhouse Playset,80,2,10,3,158,Ava Doe,China,4.9,95,13,12358,Returned,########,350
140,Sports,Tools,109,Printer,50 inch LED 4K Ultra HD TV,599,2,5,2,168,James Doe,Mexico,4.9,95,5,12359,Delivered,########,347
127,Office,Appliances,105,Sofa,1 Carat Diamond Necklace,150,1,5,2,162,Noah Doe,Canada,4.7,90,11,12347,Returned,########,352
131,Furniture,Beverages,101,Soda,Loreal True Match Foundation,80,1,6,1,172,Sophia Doe,UK,4.8,95,5,12345,Delivered,########,349
129,Toys,Makeup,113,Tent,Cuisinart Belgian Waffle Maker,120,2,5,2,158,David Doe,Canada,4.8,85,15,12351,Returned,########,357
126,Health,Athletic Wear,115,Foundation,HP Color LaserJet Printer,80,1,8,2,166,Oliver Doe,Brazil,4.9,90,13,12354,Cancelled,########,348
139,Appliances,Dolls,107,Tires,Ashley Furniture Sofa,15,3,6,3,157,Jack Doe,South Africa,4.9,90,19,12353,Returned,########,361
132,Appliances,Bottoms,116,Waffle Maker,Coleman 4 Person Tent,50,3,6,3,162,William Doe,Spain,4.9,90,6,12360,Cancelled,########,359
134,Sports,Makeup,102,Coffee Maker,Coleman 4 Person Tent,5.99,2,6,2,173,Emily Doe,Russia,4.9,98,2,12363,Cancelled,########,364
132,Appliances,Phones,103,Nike Pegasus,Barbie Dreamhouse Playset,11.99,3,8,1,165,Isabella Doe,Brazil,4.9,90,3,12362,Cancelled,########,346
125,Games,Makeup,112,Tires,HP Color LaserJet Printer,2199,2,5,1,169,Elizabeth Doe,Spain,4.9,85,13,12355,Cancelled,########,346
140,Electronics,Fiction,116,Diamond Necklace,Hasbro Monopoly Game,45,2,8,3,172,Emma Doe,UK,4.9,95,1,12356,Delivered,########,354
136,Toys,Office Supplies,113,Sony Bravia,Keurig K-Cup Coffee Maker,19,1,8,2,169,Jane Doe,Australia,4.9,95,17,12354,Returned,########,362
137,Shoes,Fiction,115,Waffle Maker,Keurig K-Cup Coffee Maker,25,4,10,1,170,James Doe,China,4.8,85,18,12354,Cancelled,########,364
135,Furniture,Phones,120,Jeans,Harry Potter and the Sorcerer's Stone,45,2,6,3,162,Emily Doe,Israel,4.9,98,3,12354,Cancelled,########,364
126,Grocery,Necklaces,103,Tent,Pepsi 12 Pack,150,2,6,1,170,Sophia Doe,Spain,4.9,90,12,12349,Cancelled,########,364
124,Shoes,Necklaces,108,Coffee Maker,Hasbro Monopoly Game,25,3,5,1,174,William Doe,India,4.8,85,3,12351,Delivered,########,363
142,Toys,Athletic Wear,109,Sony Bravia,90 Degree By Reflex Yoga Pants,25,3,5,2,163,Sophia Doe,Mexico,4.8,90,3,12353,Cancelled,########,364
124,Games,Dolls,103,Harry Potter,Loreal True Match Foundation,799,3,6,3,157,James Doe,Indonesia,4.9,90,7,12352,Delivered,########,359
137,Clothing,Board Games,108,Drill,Coleman 4 Person Tent,100,1,6,1,162,Jane Doe,Korea,4.9,90,2,12357,Returned,########,359
138,Shoes,Small Appliances,102,Drill,Coleman 4 Person Tent,120,3,8,3,165,Oliver Doe,Canada,4.9,90,11,12356,Shipped,########,358
128,Toys,Parts,104,Diamond Necklace,Hasbro Monopoly Game,599,1,5,2,159,Emma Doe,Germany,4.9,98,20,12351,Cancelled,########,354
124,Shoes,Camping,109,Spiderman,Pepsi 12 Pack,25,1,5,1,168,James Doe,Australia,4.9,85,20,12356,Cancelled,########,362
133,Clothing,Beverages,119,Tent,Hasbro Monopoly Game,11.99,4,6,2,167,William Doe,South Africa,4.9,75,14,12364,Cancelled,########,348
131,Appliances,Televisions,108,Tent,1 Carat Diamond Necklace,25,3,5,2,172,Jack Doe,Mexico,4.9,90,11,12351,Cancelled,########,363
138,Shoes,Beverages,102,Tent,Loreal True Match Foundation,35,4,10,2,168,Tom Doe,Germany,4.9,85,20,12350,Delivered,########,355
138,Jewelry,Board Games,110,Diamond Necklace,Keurig K-Cup Coffee Maker,100,3,7,2,168,Jack Doe,India,4.8,98,15,12364,Returned,########,363
135,Outdoors,Parts,119,Foundation,Cuisinart Belgian Waffle Maker,5.99,1,7,1,158,Olivia Doe,US,4.8,95,7,12345,Cancelled,########,355
125,Home Improvement,Televisions,117,Sony Bravia,Harry Potter and the Sorcerer's Stone,5.99,1,8,2,161,Sophia Doe,South Africa,4.9,95,11,12357,Shipped,########,352
124,Toys,Board Games,107,Sony Bravia,Coleman 4 Person Tent,599,1,5,2,161,James Doe,South Africa,4.9,90,11,12350,Cancelled,########,346
132,Clothing,Dolls,106,Spiderman,Optimum Nutrition Protein Powder,120,1,6,3,163,Ava Doe,Indonesia,4.9,98,6,12359,Shipped,########,362
138,Games,Tools,105,Foundation,Pepsi 12 Pack,599,1,10,2,167,James Doe,UK,4.8,90,12,12357,Shipped,########,350
140,Shoes,Televisions,101,Monopoly,Coleman 4 Person Tent,11.99,1,10,1,170,Elizabeth Doe,Australia,4.9,75,17,12346,Delivered,########,345
138,Electronics,Appliances,103,Printer,Ashley Furniture Sofa,5.99,3,7,1,172,William Doe,Japan,4.9,90,7,12349,Delivered,########,359
126,Toys,Parts,106,Waffle Maker,Hasbro Monopoly Game,25,3,5,1,175,Jack Doe,France,4.9,80,8,12351,Delivered,########,349
129,Home Improvement,Fiction,113,Tent,HP Color LaserJet Printer,35,1,6,1,172,Jane Doe,China,4.7,95,13,12353,Returned,########,364
131,Office,Action Figures,111,Diamond Necklace,Nike Pegasus 36 Running Shoes,150,1,10,3,168,Ava Doe,Israel,4.8,98,18,12358,Cancelled,########,353
136,Grocery,Necklaces,107,Coffee Maker,HP Color LaserJet Printer,5.99,2,6,2,162,Jack Doe,Italy,4.9,98,3,12360,Returned,########,353
138,Electronics,Running Shoes,110,Printer,Optimum Nutrition Protein Powder,25,1,10,1,169,James Doe,Spain,4.8,90,7,12345,Shipped,########,346
136,Toys,Supplements,107,Monopoly,Levis 511 Slim Fit Jeans,35,3,15,3,169,John Doe,India,4.9,95,14,12346,Returned,########,359
131,Clothing,Board Games,102,Tent,Optimum Nutrition Protein Powder,100,1,5,2,166,Sophia Doe,Mexico,4.9,80,1,12355,Returned,########,353
128,Electronics,Office Supplies,104,Diamond Necklace,Hasbro Monopoly Game,99.99,2,5,1,174,John Doe,South Africa,4.9,90,17,12354,Delivered,########,361
133,Beauty,Athletic Wear,116,Jeans,Coleman 4 Person Tent,400,1,6,2,163,Sophia Doe,Japan,4.9,95,2,12362,Delivered,########,355
125,Health,Tools,116,Coffee Maker,Loreal True Match Foundation,19.99,3,7,2,157,Tom Doe,Brazil,4.9,90,17,12346,Returned,########,345
131,Clothing,Running Shoes,113,Soda,50 inch LED 4K Ultra HD TV,19,3,6,2,163,James Doe,Spain,4.8,90,3,12360,Returned,########,350
139,Home Improvement,Small Appliances,116,Foundation,Hasbro Monopoly Game,25,1,8,1,170,James Doe,Korea,4.9,98,12,12357,Returned,########,351
133,Outdoors,Tools,111,Coffee Maker,Nike Pegasus 36 Running Shoes,25,2,8,2,174,Sophia Doe,Canada,4.8,85,11,12364,Cancelled,########,348
140,Sports,Phones,104,Sofa,90 Degree By Reflex Yoga Pants,90,4,8,1,173,David Doe,South Africa,4.9,90,7,12354,Returned,########,354
130,Furniture,Necklaces,115,iPhone 11,Loreal True Match Foundation,90,3,10,3,174,William Doe,Russia,4.9,85,9,12362,Cancelled,########,358
133,Sports,Supplements,103,Drill,Spiderman Action Figure,90,4,7,1,159,Isabella Doe,Indonesia,4.9,98,16,12349,Returned,########,362
133,Health,Tools,105,Harry Potter,Spiderman Action Figure,2199,4,6,2,176,William Doe,India,4.9,90,10,12358,Cancelled,########,364
140,Appliances,Camping,116,Soda,Harry Potter and the Sorcerer's Stone,2199,2,5,2,165,James Doe,Mexico,4.9,95,18,12354,Cancelled,########,349
135,Home Improvement,Necklaces,111,Jeans,Nike Pegasus 36 Running Shoes,19,3,8,3,169,Emma Doe,South Africa,4.9,75,6,12360,Cancelled,########,362
129,Sports,Board Games,115,Yoga Pants,Cuisinart Belgian Waffle Maker,5.99,2,7,3,159,Sophia Doe,Korea,4.7,95,5,12364,Delivered,########,363
141,Automotive,Board Games,102,Soda,Loreal True Match Foundation,400,2,10,2,169,Emma Doe,Canada,4.8,80,10,12353,Cancelled,########,359
133,Furniture,Necklaces,114,Monopoly,Apple iPhone 11 64GB,15,1,10,2,162,Emily Doe,Australia,4.9,95,16,12359,Cancelled,########,363
129,Toys,Camping,106,Spiderman,Cuisinart Belgian Waffle Maker,35,1,6,1,165,James Doe,India,4.9,75,11,12350,Delivered,########,347
130,Books,Phones,108,Printer,Apple iPhone 11 64GB,25,2,6,2,162,Sophia Doe,Mexico,4.9,98,15,12364,Delivered,########,350
136,Books,Parts,109,Printer,90 Degree By Reflex Yoga Pants,120,1,6,1,164,Mia Doe,France,4.9,95,1,12352,Returned,########,348
129,Furniture,Athletic Wear,107,Diamond Necklace,50 inch LED 4K Ultra HD TV,15,3,6,3,173,Olivia Doe,China,4.8,85,7,12359,Returned,########,357
124,Electronics,Appliances,110,iPhone 11,Optimum Nutrition Protein Powder,400,3,10,3,159,Mark Doe,Italy,4.9,98,7,12353,Returned,########,357
129,Office,Necklaces,101,Sofa,Loreal True Match Foundation,799,1,6,3,157,Sophia Doe,Australia,4.7,95,11,12349,Returned,########,353
139,Electronics,Bottoms,116,Soda,1 Carat Diamond Necklace,599,1,6,3,168,Noah Doe,Japan,4.8,95,3,12363,Returned,########,360
134,Grocery,Makeup,114,Waffle Maker,Pepsi 12 Pack,5.99,3,5,3,157,Jane Doe,China,4.9,85,3,12355,Returned,########,359
141,Shoes,Camping,119,Yoga Pants,Coleman 4 Person Tent,25,1,7,3,169,Tom Doe,Canada,4.9,75,9,12345,Returned,########,364
128,Appliances,Athletic Wear,106,iPhone 11,Pepsi 12 Pack,50,3,7,2,160,Elizabeth Doe,Australia,4.9,80,12,12351,Cancelled,########,363
123,Electronics,Running Shoes,118,Tires,90 Degree By Reflex Yoga Pants,35,2,5,1,164,Oliver Doe,UK,4.7,75,9,12352,Cancelled,########,346
123,Clothing,Board Games,118,Spiderman,1 Carat Diamond Necklace,599,4,8,1,175,James Doe,Brazil,4.7,85,9,12347,Shipped,########,359
142,Electronics,Fiction,103,Tent,Cuisinart Belgian Waffle Maker,100,4,7,3,159,Jane Doe,Brazil,4.9,95,14,12360,Cancelled,########,360
132,Grocery,Phones,105,Tent,Keurig K-Cup Coffee Maker,120,2,7,1,159,James Doe,UK,4.9,75,19,12354,Returned,########,361
125,Outdoors,Board Games,116,Monopoly,90 Degree By Reflex Yoga Pants,11.99,4,5,1,172,Isabella Doe,Canada,4.9,85,8,12357,Shipped,########,360
132,Beauty,Televisions,104,Drill,Apple iPhone 11 64GB,19,3,5,2,175,James Doe,Canada,4.9,75,14,12355,Cancelled,########,355
137,Books,Phones,106,Soda,Keurig K-Cup Coffee Maker,99.99,1,10,3,163,Jack Doe,South Africa,4.9,80,13,12352,Cancelled,########,361
124,Furniture,Fiction,114,Waffle Maker,Barbie Dreamhouse Playset,599,4,7,2,164,David Doe,Israel,4.8,80,17,12352,Shipped,########,350
137,Books,Bottoms,101,Diamond Necklace,Harry Potter and the Sorcerer's Stone,50,1,5,3,170,Emma Doe,Australia,4.9,95,16,12348,Returned,########,347
140,Office,Necklaces,117,Sofa,Nike Pegasus 36 Running Shoes,2199,2,5,1,160,David Doe,Italy,4.9,75,5,12359,Returned,########,350
136,Toys,Fiction,112,Jeans,Harry Potter and the Sorcerer's Stone,400,1,10,2,175,Noah Doe,Brazil,4.9,90,14,12350,Returned,########,359
124,Games,Camping,107,Coffee Maker,Michelin Primacy Tires,19,2,5,3,160,Noah Doe,Indonesia,4.9,80,2,12345,Delivered,########,346
139,Shoes,Makeup,119,Tent,Michelin Primacy Tires,100,3,5,3,166,Isabella Doe,India,4.9,95,1,12364,Returned,########,345
